OperationId,OperationName,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,TokenRenderings,SemanticSummary,Confidence,TriageBucket,TriageScore,TriageNotes,ContextTags,Notes
23,APPLY_ABILITY,Multiplier[7],2074,1,100,(none),Multiplier[7] — percentage scaling multiplier (100 = 100% = no change; constant across 95%+ of records for this operation).,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","2074 non-zero observation(s) across 2075 component row(s); example component ids: 10179, 10180, 10181, 10182, 10254, 10255, 10256, 10257, 10258, 10259, 1026, 10260. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Multiplier[7] is 100 in 2074 of 2074 records for this operation. 100 = 100% scaling = unmodified baseline. These multiplier slots scale the corresponding Value[N] slots independently. Observed: 100 x2074."
23,APPLY_ABILITY,ExtData[0].Val1,1124,2,"1, 2",(none),"ExtData slot 0 Val1 — ApplicationTarget: 1=Self (caster), 2=Target.",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","1124 non-zero observation(s) across 2075 component row(s); example component ids: 10181, 10182, 10254, 10255, 10256, 10257, 10258, 10259, 1026, 10260, 10261, 10262. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val1 encodes the application target for the sub-effect in this ext-data slot. Val1=1 (Self/caster) and Val1=2 (Target/enemy) are the two primary universal values (account for 100% of non-zero observations). Val1=1 is most common in INTERRUPT, AP_CHANGE, and HEAL sub-ops; Val1=2 in DAMAGE, STAT_CHANGE, and debuff sub-ops.  Val1=3/4/5/7 are operation-specific variants with unresolved universal semantics. Dominant observed values: 2 x716, 1 x408."
23,APPLY_ABILITY,ExtData[0].Val2,1105,29,"1, 10, 11, 14, 15, 16, 17, 19, 2, 20, 23, 25",(none),ExtData slot 0 Val2 — ComponentOperation type code for this ext-data expression slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","1105 non-zero observation(s) across 2075 component row(s); example component ids: 10181, 10182, 10254, 10255, 10256, 10257, 10258, 10259, 1026, 10260, 10261, 10262. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Across all component operations in the extracted client BIN, ExtData Val2 consistently encodes a ComponentOperation-family type code identifying what kind of effect the slot describes (DAMAGE, STAT_CHANGE, HEAL, AP_CHANGE, etc.). 1028 of 1105 observed values (93%) resolve to a named ComponentOperation. Dominant observed values: 2=STAT_CHANGE x462, 9=INTERRUPT x119, 1=DAMAGE x102, 3=HEAL x90, 6=AP_CHANGE x86, 17=AP_REGEN_CHANGE x59, 10=RESSURRECT x30, 27 x29. Values not yet present in the ComponentOperation enum represent undocumented operation type codes observed in client data."
23,APPLY_ABILITY,ExtData[0].Val3,1124,6,"1, 3, 4, 5, 6, 7",(none),ExtData slot 0 Val3 — application profile (delivery mode) for this ext-data sub-effect slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","1124 non-zero observation(s) across 2075 component row(s); example component ids: 10181, 10182, 10254, 10255, 10256, 10257, 10258, 10259, 1026, 10260, 10261, 10262. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val3 encodes the same profile-type across all component operations. Val3=1 (Direct): 66% of all records. Val3=4 (Event-triggered): 8%. Val3=5 (Periodic/recovery): 2%. Val3=6 (Rate-modifier): 11%. Val3=7 (Conditional/damage-variant): 10%, most common in DAMAGE-operation ext-data. 1123 of 1124 observed values (99%) map to a named application profile. Dominant observed values: 1 x812, 4 x172, 6 x99, 5 x36, 7 x4, 3 x1."
23,APPLY_ABILITY,ExtData[0].Val4,1124,2,"8, 9",(none),"ExtData slot 0 Val4 — layout tag for the ext-data slot encoding variant (8=Standard, 9=Requirement-conditional).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","1124 non-zero observation(s) across 2075 component row(s); example component ids: 10181, 10182, 10254, 10255, 10256, 10257, 10258, 10259, 1026, 10260, 10261, 10262. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val4 is almost always 8 (standard layout, 97% globally). Val4=9 marks requirement-conditional slots where Val6 carries a RequirementId chain reference. 1124 of 1124 observed values (100%) resolve to a named layout tag. Dominant observed values: 8 x1118, 9 x6."
23,APPLY_ABILITY,ExtData[0].Val5,126,5,"3, 5, 6, 8, 9",(none),"ExtData slot 0 Val5 — secondary sub-mode discriminant (Val5=0=inactive, Val5=3=secondary-mode).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","126 non-zero observation(s) across 2075 component row(s); example component ids: 11471, 11522, 11665, 11714, 11946, 11989, 12175, 12194, 12232, 12449, 12480, 12521. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val5=0 (82% globally) and Val5=3 (16% globally) account for 98%+ of all populated ExtData slots. Val5=3 is most dominant in RESSURRECT Conditional (Val2=10, Val3=7) expressions (97% of those slots); also present in AP_CHANGE and HEAL expressions across multiple application profiles. 86% of observations for this slot are Val5=0 or Val5=3. Dominant observed values: 3 x109, 5 x7, 6 x6, 8 x3, 9 x1."
23,APPLY_ABILITY,ExtData[0].Val6,372,145,"1, 100, 1003, 1016, 1019, 1065, 1098, 11, 1125, 1136, 1141, 1151",(none),This field includes raw values that match known RequirementId rows in abilityrequirementexport.bin.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","372 non-zero observation(s) across 2075 component row(s); example component ids: 10181, 10182, 10708, 11041, 11042, 11043, 11044, 11045, 11081, 11086, 11152, 11398. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. 9 distinct value(s) in this field match known RequirementId rows; example requirement ids: 9100, 9178, 9188, 9199, 9403, 9417, 9419, 9428, 9561."
23,APPLY_ABILITY,ExtData[0].Val7,889,33,"1, 10, 100, 11, 12, 120, 1200, 1800, 2, 20, 2000, 25",(none),ExtData slot 0 Val7 — context-dependent payload field; semantics vary by application profile (Val3) in the same slot.,Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","889 non-zero observation(s) across 2075 component row(s); example component ids: 10181, 10182, 10254, 10255, 10256, 10257, 10258, 10259, 1026, 10260, 10261, 10262. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val7 is context-dependent on Val3 (application profile) in the same ext-data slot. Val3=1 (Direct, 66%): Val7=1 is a single-application marker (72% of Direct slots), Val7=0 means inactive (17%). Val3=4 (Event-triggered, 8%): Val7 encodes proc chance %, duration ms, or heal/damage amount depending on sub-op type (Val2). Val3=5 (Periodic, 2%): Val7 encodes an amount or count. Val3=6 (Rate-modifier, 11%): Val7 is expected to be 0 (85% of Rate-modifier slots). Val3=7 (Conditional, 10%): Val7 is expected to be 0 (99% of Conditional slots). Across all profiles for this slot: Val7=0 is 0% and Val7=1 is 74% of observations. Dominant observed values: 1 x663, 5 x55, 250 x39, 4 x20, 2 x18, 1800 x12, 25 x11, 20 x9."
23,APPLY_ABILITY,ExtData[0].Val8,19,3,"1, 2, 3",(none),"ExtData slot 0 Val8 — proc-count/trigger-limit field (Val8=0=inactive, Val8=1=single-proc limit).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","19 non-zero observation(s) across 2075 component row(s); example component ids: 12176, 12195, 12532, 14217, 14218, 14219, 1646, 17921, 17922, 17923, 7099, 720. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val8=0 (94% globally) and Val8=1 (4% globally) account for 98%+ of all populated ExtData slots. Val8=1 is most notable in Event-triggered (Val3=4) sub-ops at 37% of those slots, likely encoding a single-proc limit. 89% of observations for this slot are Val8=0 or Val8=1. Dominant observed values: 1 x17, 2 x1, 3 x1."
23,APPLY_ABILITY,ExtData[0].Val9,86,1,1,(none),"ExtData slot 0 Val9 — binary modifier flag (byte; Val9=0=inactive, Val9=1=modifier-set).",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","86 non-zero observation(s) across 2075 component row(s); example component ids: 1060, 12612, 13305, 13323, 13343, 13355, 13369, 13724, 13732, 13735, 13901, 13918. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val9 is a byte with near-binary distribution: Val9=0 (79% globally) and Val9=1 (20% globally) account for 99%+ of populated slots. Val9=1 is most common in Rate-modifier (Val3=6) sub-ops at 42%, suggesting it toggles a modifier variant. 100% of observations for this slot are Val9=0 or Val9=1. Dominant observed values: 1 x86."
23,APPLY_ABILITY,ExtData[1].Val1,612,3,"1, 2, 6",(none),"ExtData slot 1 Val1 — ApplicationTarget: 1=Self (caster), 2=Target.",Inferred,Resolved,0,This field already has extracted-client semantic coverage and does not need unknown-first triage.,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Root, Silence, Snare, Stagger, Stun","612 non-zero observation(s) across 2075 component row(s); example component ids: 10181, 10182, 10254, 10255, 10256, 10257, 10258, 10259, 10260, 10261, 10262, 10263. Layouts: u32-values. No client-token evidence or manual override exists yet for this field. Val1 encodes the application target for the sub-effect in this ext-data slot. Val1=1 (Self/caster) and Val1=2 (Target/enemy) are the two primary universal values (account for 99% of non-zero observations). Val1=1 is most common in INTERRUPT, AP_CHANGE, and HEAL sub-ops; Val1=2 in DAMAGE, STAT_CHANGE, and debuff sub-ops.  Val1=3/4/5/7 are operation-specific variants with unresolved universal semantics. Dominant observed values: 1 x503, 2 x108, 6 x1."
